call_volume,datetime,tempmax,tempmin,temp,feelslike,precip,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,severerisk,conditions,description
52,2021-07-05,91.1,54.0,72.2,71.3,0.0,,0.0,0.0,20.8,18.3,18.3,,Clear,Clear conditions throughout the day.
48,2021-07-06,93.8,55.1,72.8,71.9,0.0,,0.0,0.0,24.4,18.3,18.3,,Clear,Clear conditions throughout the day.
63,2021-07-07,82.1,56.9,67.0,67.0,0.012,rain,0.0,0.0,19.7,13.9,13.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
57,2021-07-08,80.1,51.2,64.3,64.3,0.0,,0.0,0.0,19.2,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
58,2021-07-09,92.0,50.0,70.7,69.8,0.0,,0.0,0.0,21.9,18.3,18.3,,Clear,Clear conditions throughout the day.
53,2021-07-10,92.0,56.0,73.6,72.9,0.0,,0.0,0.0,23.7,16.1,16.1,,Clear,Clear conditions throughout the day.
51,2021-07-11,91.1,52.1,72.5,71.8,0.0,,0.0,0.0,29.9,19.7,19.7,,Clear,Clear conditions throughout the day.
58,2021-07-12,89.1,54.0,72.1,71.5,0.0,,0.0,0.0,24.2,15.0,15.0,,Partially cloudy,Partly cloudy throughout the day.
59,2021-07-13,91.1,55.1,72.2,71.6,0.0,,0.0,0.0,33.8,18.3,18.3,,Clear,Clear conditions throughout the day.
63,2021-07-14,88.1,52.1,70.0,69.6,0.0,,0.0,0.0,23.0,16.1,16.1,,Clear,Clear conditions throughout the day.
75,2021-07-15,82.1,50.0,65.2,65.0,0.0,,0.0,0.0,23.0,16.1,16.1,,Partially cloudy,Partly cloudy throughout the day.
67,2021-07-16,83.0,50.0,65.9,65.7,0.0,,0.0,0.0,22.4,15.0,15.0,,Partially cloudy,Partly cloudy throughout the day.
53,2021-07-17,83.9,51.2,67.6,67.4,0.0,,0.0,0.0,22.8,15.0,15.0,,Partially cloudy,Clearing in the afternoon.
68,2021-07-18,88.1,50.0,69.6,69.0,0.0,,0.0,0.0,20.8,15.0,15.0,,Clear,Clear conditions throughout the day.
62,2021-07-19,90.0,53.1,71.3,70.6,0.0,,0.0,0.0,24.8,13.9,13.9,,Clear,Clear conditions throughout the day.
49,2021-07-20,82.1,53.1,67.7,67.6,0.0,,0.0,0.0,25.1,16.1,16.1,,Partially cloudy,Clearing in the afternoon.
50,2021-07-21,78.2,54.0,65.1,65.1,0.0,,0.0,0.0,21.0,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
59,2021-07-22,83.0,50.0,66.9,66.4,0.0,,0.0,0.0,22.8,15.0,15.0,,Clear,Clear conditions throughout the day.
61,2021-07-23,88.1,48.8,69.4,68.5,0.0,,0.0,0.0,26.4,21.6,21.6,,Clear,Clear conditions throughout the day.
45,2021-07-24,93.8,57.8,75.9,75.0,0.0,,0.0,0.0,25.3,19.7,19.7,,Clear,Clear conditions throughout the day.
53,2021-07-25,93.8,57.8,76.0,75.2,0.0,,0.0,0.0,25.7,19.7,19.7,,Partially cloudy,Partly cloudy throughout the day.
54,2021-07-26,92.0,59.0,75.0,74.3,0.0,,0.0,0.0,23.7,16.1,16.1,,Partially cloudy,Partly cloudy throughout the day.
71,2021-07-27,89.1,60.2,74.2,73.7,0.0,,0.0,0.0,19.7,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
71,2021-07-28,95.0,59.0,76.4,75.6,0.0,,0.0,0.0,18.8,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
56,2021-07-30,91.1,63.0,77.2,76.8,0.0,,0.0,0.0,18.8,10.3,10.3,,Partially cloudy,Partly cloudy throughout the day.
71,2021-07-31,89.1,66.8,77.8,77.6,0.0,,0.0,0.0,19.5,10.3,10.3,,Partially cloudy,Partly cloudy throughout the day.
68,2021-08-01,93.8,57.8,76.3,76.2,0.0,,0.0,0.0,20.8,17.2,17.2,,Partially cloudy,Partly cloudy throughout the day.
58,2021-08-02,93.8,64.1,78.3,78.1,0.0,,0.0,0.0,21.5,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
70,2021-08-03,91.4,57.8,73.3,73.2,0.0,,0.0,0.0,18.3,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
69,2021-08-04,95.0,59.0,77.2,76.5,0.0,,0.0,0.0,22.4,16.1,16.1,,Partially cloudy,Partly cloudy throughout the day.
49,2021-08-05,77.0,60.2,68.2,68.2,0.0,,0.0,0.0,26.8,16.1,16.1,,Partially cloudy,Partly cloudy throughout the day.
62,2021-08-06,87.2,61.1,72.6,72.5,0.0,,0.0,0.0,25.3,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
37,2021-08-07,89.7,59.0,72.7,72.7,0.0,,0.0,0.0,28.0,20.8,20.8,,Partially cloudy,Becoming cloudy in the afternoon.
72,2021-08-08,80.1,53.7,68.2,68.2,0.0,,0.0,0.0,26.4,16.1,16.1,,Partially cloudy,Partly cloudy throughout the day.
53,2021-08-09,86.0,54.0,69.7,69.3,0.0,,0.0,0.0,32.2,21.1,21.1,,Clear,Clear conditions throughout the day.
51,2021-08-10,93.8,57.8,76.6,75.9,0.0,,0.0,0.0,23.0,18.8,18.8,,Partially cloudy,Partly cloudy throughout the day.
61,2021-08-13,92.9,66.8,77.6,78.0,0.0,,0.0,0.0,22.8,15.0,15.0,,Partially cloudy,Partly cloudy throughout the day.
57,2021-08-14,96.2,63.0,77.7,78.1,0.0,,0.0,0.0,21.9,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
55,2021-08-16,87.9,57.8,70.4,70.1,0.0,,0.0,0.0,24.2,18.3,18.3,,Clear,Clear conditions throughout the day.
59,2021-08-17,73.1,56.0,64.7,64.7,0.0,,0.0,0.0,19.7,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
59,2021-08-18,83.9,47.9,65.1,64.8,0.0,,0.0,0.0,22.1,15.0,15.0,,Clear,Clear conditions throughout the day.
53,2021-08-19,84.8,52.1,67.1,67.0,0.0,,0.0,0.0,25.5,13.9,13.9,,Clear,Clear conditions throughout the day.
49,2021-08-20,79.1,55.1,66.6,66.6,0.0,,0.0,0.0,21.0,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
58,2021-08-21,77.0,57.8,66.1,66.1,0.0,,0.0,0.0,14.5,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
51,2021-08-22,73.1,51.2,61.3,61.3,0.0,,0.0,0.0,21.9,18.3,18.3,,Partially cloudy,Partly cloudy throughout the day.
48,2021-08-23,75.8,46.1,60.8,60.1,0.0,,0.0,0.0,29.8,18.3,18.3,,Clear,Clear conditions throughout the day.
46,2021-08-24,83.0,47.0,63.7,63.5,0.0,,0.0,0.0,23.0,9.2,9.2,,Partially cloudy,Becoming cloudy in the afternoon.
45,2021-08-25,80.1,51.5,64.8,64.8,0.0,,0.0,0.0,22.4,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
50,2021-08-26,82.7,56.0,67.9,67.8,0.0,,0.0,0.0,22.1,18.3,18.3,,Partially cloudy,Partly cloudy throughout the day.
53,2021-08-27,77.0,61.1,67.8,67.8,0.0,,0.0,0.0,28.6,19.9,19.9,,Partially cloudy,Partly cloudy throughout the day.
47,2021-08-28,87.5,50.0,67.7,67.0,0.0,,0.0,0.0,25.9,20.8,20.8,,Clear,Clear conditions throughout the day.
47,2021-08-29,90.0,54.0,70.9,70.1,0.0,,0.0,0.0,22.6,15.0,15.0,,Clear,Clear conditions throughout the day.
52,2021-08-30,74.9,48.8,61.7,61.7,0.0,,0.0,0.0,19.5,15.0,15.0,,Partially cloudy,Partly cloudy throughout the day.
54,2021-08-31,74.9,50.0,63.0,62.8,0.0,,0.0,0.0,26.9,20.8,20.8,,Partially cloudy,Partly cloudy throughout the day.
57,2021-09-01,78.2,47.0,61.9,61.4,0.0,,0.0,0.0,25.3,19.7,19.7,,Clear,Clear conditions throughout the day.
48,2021-09-02,83.9,45.0,64.1,63.7,0.0,,0.0,0.0,24.2,18.3,18.3,,Partially cloudy,Becoming cloudy in the afternoon.
54,2021-09-03,83.9,45.0,64.9,64.4,0.0,,0.0,0.0,19.9,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
57,2021-09-04,90.0,48.8,68.8,67.8,0.0,,0.0,0.0,19.0,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
59,2021-09-05,89.1,54.0,71.0,70.6,0.0,,0.0,0.0,19.7,16.1,16.1,,Clear,Clear conditions throughout the day.
64,2021-09-06,83.9,53.1,68.9,68.6,0.0,,0.0,0.0,21.9,17.2,17.2,,Partially cloudy,Partly cloudy throughout the day.
59,2021-09-07,84.8,51.2,67.7,67.5,0.0,,0.0,0.0,24.4,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
71,2021-09-08,90.0,53.1,71.4,70.7,0.0,,0.0,0.0,19.0,11.4,11.4,,Partially cloudy,Becoming cloudy in the afternoon.
58,2021-09-09,84.8,56.0,69.5,69.4,0.0,,0.0,0.0,18.6,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
59,2021-09-10,72.0,57.8,64.2,64.2,0.0,,0.0,0.0,15.2,10.3,10.3,,Partially cloudy,Partly cloudy throughout the day.
49,2021-09-11,81.0,46.1,63.8,63.5,0.0,,0.0,0.0,19.5,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
50,2021-09-12,79.1,51.2,64.3,64.3,0.0,,0.0,0.0,23.7,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
59,2021-09-13,75.8,47.9,62.0,61.9,0.0,,0.0,0.0,24.6,23.0,23.0,,Partially cloudy,Clearing in the afternoon.
62,2021-09-14,84.8,45.0,65.2,64.7,0.0,,0.0,0.0,20.1,9.2,9.2,,Clear,Clear conditions throughout the day.
56,2021-09-15,75.8,56.0,65.8,65.8,0.0,,0.0,0.0,24.2,18.3,18.3,,Partially cloudy,Partly cloudy throughout the day.
63,2021-09-16,74.9,45.0,58.2,56.9,0.0,,0.0,0.0,24.2,17.2,17.2,,Partially cloudy,Partly cloudy throughout the day.
59,2021-09-17,82.1,44.1,63.1,61.9,0.0,,0.0,0.0,26.4,19.7,19.7,,Partially cloudy,Partly cloudy throughout the day.
58,2021-09-19,68.0,54.0,59.5,59.5,0.727,rain,0.0,0.0,27.7,16.1,16.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
63,2021-09-20,72.0,47.9,58.5,58.4,0.0,,0.0,0.0,22.8,17.2,17.2,,Partially cloudy,Partly cloudy throughout the day.
66,2021-09-21,83.0,48.8,63.5,63.4,0.0,,0.0,0.0,17.0,9.2,9.2,,Clear,Clear conditions throughout the day.
51,2021-09-22,74.9,56.0,63.1,63.1,0.0,,0.0,0.0,19.7,13.9,13.9,,Partially cloudy,Partly cloudy throughout the day.
56,2021-09-23,74.9,53.1,62.1,62.1,0.0,,0.0,0.0,22.1,19.7,19.7,,Partially cloudy,Partly cloudy throughout the day.
47,2021-09-24,84.8,51.2,65.4,65.2,0.0,,0.0,0.0,12.3,10.3,10.3,,Clear,Clear conditions throughout the day.
61,2021-09-25,83.0,52.1,65.2,65.0,0.0,,0.0,0.0,19.7,15.0,15.0,,Clear,Clear conditions throughout the day.
64,2021-09-26,78.2,56.9,65.2,65.2,0.0,,0.0,0.0,29.8,17.2,17.2,,Partially cloudy,Partly cloudy throughout the day.
69,2021-09-27,65.9,51.2,58.9,58.9,0.484,rain,0.0,0.0,24.4,13.9,13.9,,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.
55,2021-09-28,64.1,48.8,55.5,55.4,0.235,rain,0.0,0.0,22.6,12.8,12.8,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
45,2021-09-29,70.1,46.1,56.9,56.1,0.0,,0.0,0.0,13.9,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
64,2021-09-30,70.1,48.8,58.3,58.0,0.012,rain,0.0,0.0,16.8,16.1,16.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
70,2021-10-01,65.0,48.8,56.2,56.2,0.0,,0.0,0.0,31.1,16.6,16.6,,Partially cloudy,Partly cloudy throughout the day.
57,2021-10-02,70.1,43.1,54.7,54.6,0.0,,0.0,0.0,17.2,6.9,6.9,,Partially cloudy,Partly cloudy throughout the day.
61,2021-10-03,72.0,47.9,57.0,56.9,0.0,,0.0,0.0,16.8,10.3,10.3,,Partially cloudy,Clearing in the afternoon.
64,2021-10-04,65.0,50.0,56.8,56.8,0.0,,0.0,0.0,11.0,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
62,2021-10-05,61.1,48.8,54.3,54.1,0.302,rain,0.0,0.0,20.4,13.9,13.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
70,2021-10-06,63.0,43.1,51.3,49.7,0.0,,0.0,0.0,13.9,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
49,2021-10-07,59.0,42.2,49.5,47.5,0.0,,0.0,0.0,19.0,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
57,2021-10-08,63.0,38.0,49.1,47.6,0.0,,0.0,0.0,17.4,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
49,2021-10-09,68.0,45.0,54.8,53.3,0.0,,0.0,0.0,15.7,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
58,2021-10-10,62.1,47.0,54.1,53.8,0.046,rain,0.0,0.0,24.2,12.8,12.8,,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
55,2021-10-11,59.0,39.8,48.8,47.6,0.0,,0.0,0.0,21.9,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
56,2021-10-12,56.9,33.2,45.3,42.8,0.133,rain,0.0,0.0,14.8,9.2,9.2,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
49,2021-10-13,56.0,43.1,49.4,48.3,0.091,rain,0.0,0.0,18.1,9.2,9.2,,"Rain, Overcast",Cloudy skies throughout the day with rain.
47,2021-10-14,62.1,48.8,53.3,52.2,0.034,rain,0.0,0.0,17.9,10.3,10.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
57,2021-10-15,68.0,41.0,52.5,51.6,0.0,,0.0,0.0,13.4,9.2,9.2,,Partially cloudy,Clearing in the afternoon.
59,2021-10-16,69.2,41.0,53.2,51.6,0.0,,0.0,0.0,11.0,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
57,2021-10-17,62.1,44.1,52.2,51.0,0.0,,0.0,0.0,18.6,15.0,15.0,,Partially cloudy,Partly cloudy throughout the day.
58,2021-10-18,57.8,45.0,51.3,50.6,0.075,rain,0.0,0.0,11.9,9.2,9.2,,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
50,2021-10-19,57.8,38.0,47.4,47.0,0.044,rain,0.0,0.0,15.0,6.9,6.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
45,2021-10-20,61.1,50.0,55.7,55.5,0.012,rain,0.0,0.0,32.2,20.8,20.8,,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
55,2021-10-21,64.1,46.1,54.2,53.9,0.7,rain,0.0,0.0,36.0,16.1,16.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
42,2021-10-22,60.2,51.2,54.4,54.4,0.224,rain,0.0,0.0,22.4,16.1,16.1,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
56,2021-10-23,56.0,51.2,53.1,53.1,0.133,rain,0.0,0.0,27.1,10.3,10.3,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
48,2021-10-26,56.9,50.0,53.2,52.8,0.215,rain,0.0,0.0,38.0,19.7,19.7,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
56,2021-10-27,59.0,47.0,54.0,53.8,0.233,rain,0.0,0.0,28.9,10.3,10.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
59,2021-10-28,72.0,55.1,63.2,63.2,0.012,rain,0.0,0.0,25.3,15.0,15.0,,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
59,2021-10-29,63.0,48.8,55.5,54.7,0.221,rain,0.0,0.0,20.6,17.2,17.2,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
67,2021-10-30,62.1,43.1,49.0,46.6,0.024,rain,0.0,0.0,13.2,15.0,15.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
45,2021-10-31,57.8,39.8,48.3,47.9,0.0,,0.0,0.0,9.8,5.8,5.8,,Partially cloudy,Partly cloudy throughout the day.
59,2021-11-01,57.8,42.2,48.1,46.9,0.321,rain,0.0,0.0,17.9,6.9,6.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
54,2021-11-02,56.9,47.9,51.4,51.2,0.0,,0.0,0.0,9.6,5.8,5.8,,Overcast,Cloudy skies throughout the day.
62,2021-11-03,63.0,48.8,53.7,53.5,0.453,rain,0.0,0.0,27.3,8.1,8.1,,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.
60,2021-11-05,53.1,47.9,50.5,48.4,0.285,rain,0.0,0.0,26.8,16.1,16.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
71,2021-11-06,51.2,41.0,47.4,42.7,0.79,rain,0.0,0.0,36.7,19.7,19.7,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
56,2021-11-07,53.1,38.9,44.5,41.4,0.264,rain,0.0,0.0,34.2,19.9,19.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
53,2021-11-08,51.2,33.2,42.5,40.4,0.095,rain,0.0,0.0,42.5,8.1,8.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
60,2021-11-09,55.1,44.1,49.6,47.8,0.119,rain,0.0,0.0,46.5,24.2,24.2,,"Rain, Overcast",Cloudy skies throughout the day with rain.
66,2021-11-10,56.9,45.0,50.2,48.5,0.822,rain,0.0,0.0,27.7,13.9,13.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
59,2021-11-11,65.9,53.1,60.3,60.3,0.658,rain,0.0,0.0,27.5,12.8,12.8,,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
52,2021-11-12,64.1,57.8,60.7,60.7,0.167,rain,0.0,0.0,19.0,19.7,19.7,,"Rain, Overcast",Cloudy skies throughout the day with rain.
53,2021-11-13,62.1,54.0,57.5,57.5,0.04,rain,0.0,0.0,13.6,10.3,10.3,,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
55,2021-11-14,65.0,53.1,58.5,58.5,0.0,,0.0,0.0,19.2,17.2,17.2,,Overcast,Cloudy skies throughout the day.
68,2021-11-15,59.0,39.8,51.2,50.1,0.321,rain,0.0,0.0,44.7,18.3,18.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
66,2021-11-16,51.2,35.1,40.9,37.6,0.0,,0.0,0.0,15.0,11.4,11.4,,Partially cloudy,Partly cloudy throughout the day.
55,2021-11-17,47.0,34.1,39.9,35.7,0.0,,0.0,0.0,13.9,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
62,2021-11-18,55.1,41.0,48.0,46.7,0.024,rain,0.0,0.0,31.5,12.8,12.8,,"Rain, Overcast",Cloudy skies throughout the day with rain.
47,2021-11-19,53.1,37.1,49.0,47.6,0.024,rain,0.0,0.0,28.9,13.9,13.9,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
50,2021-11-20,47.0,30.8,38.6,37.3,0.0,,0.0,0.0,15.7,6.9,6.9,,Partially cloudy,Partly cloudy throughout the day.
59,2021-11-21,38.9,29.9,35.0,31.8,0.0,,0.0,0.0,11.2,10.3,10.3,,Overcast,Cloudy skies throughout the day.
73,2021-11-22,56.0,29.0,43.0,40.3,0.031,rain,0.0,0.0,16.8,8.1,8.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
55,2021-11-23,54.0,38.0,46.7,43.8,0.095,rain,0.0,0.0,27.1,12.8,12.8,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
68,2021-11-24,42.2,35.1,38.7,37.0,0.0,,0.0,0.0,10.3,6.9,6.9,,Overcast,Cloudy skies throughout the day.
47,2021-11-25,59.0,36.0,45.7,43.6,0.0,,0.0,0.0,12.8,11.4,11.4,,Overcast,Cloudy skies throughout the day.
55,2021-11-26,55.1,47.0,50.4,48.8,0.268,rain,0.0,0.0,21.3,15.0,15.0,,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
63,2021-11-27,62.1,51.2,56.3,56.3,0.02,rain,0.0,0.0,16.1,13.9,13.9,,"Rain, Overcast",Cloudy skies throughout the day with morning rain.
54,2021-11-28,62.1,47.0,53.4,52.4,0.0,,0.0,0.0,14.3,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
57,2021-11-29,62.1,46.1,53.1,52.1,0.0,,0.0,0.0,8.9,10.3,10.3,,Partially cloudy,Partly cloudy throughout the day.
57,2021-11-30,60.2,44.1,52.3,50.7,0.0,,0.0,0.0,8.7,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
59,2021-12-01,65.0,45.0,52.5,51.0,0.0,,0.0,0.0,9.2,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
72,2021-12-02,55.1,39.8,47.2,45.0,0.0,,0.0,0.0,14.1,12.8,12.8,,Partially cloudy,Partly cloudy throughout the day.
58,2021-12-03,45.0,38.9,42.2,38.4,0.0,,0.0,0.0,14.1,11.4,11.4,,Overcast,Cloudy skies throughout the day.
46,2021-12-04,52.1,41.0,48.2,46.0,0.0,,0.0,0.0,23.0,17.2,17.2,,Overcast,Cloudy skies throughout the day.
53,2021-12-05,50.0,34.1,42.3,37.6,0.0,,0.0,0.0,15.7,16.1,16.1,,Partially cloudy,Partly cloudy throughout the day.
54,2021-12-07,57.8,47.9,51.5,51.0,0.0,,0.0,0.0,12.5,9.2,9.2,,Partially cloudy,Partly cloudy throughout the day.
58,2021-12-08,51.2,35.1,45.5,42.3,0.024,rain,0.0,0.0,19.5,10.3,10.3,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
58,2021-12-09,44.1,33.2,38.7,33.5,0.044,rain,0.0,0.0,21.0,16.1,16.1,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
63,2021-12-10,47.0,36.0,42.7,37.7,0.0,,0.0,0.0,20.8,17.2,17.2,,Overcast,Cloudy skies throughout the day.
65,2021-12-12,47.0,41.0,43.3,37.6,0.652,rain,0.0,0.0,32.2,24.2,24.2,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
62,2021-12-14,41.0,28.1,34.6,29.7,0.0,,0.0,0.0,12.8,10.3,10.3,,Partially cloudy,Partly cloudy throughout the day.
55,2021-12-15,47.0,38.0,42.2,35.8,0.083,rain,0.0,0.0,40.0,19.7,19.7,,"Rain, Overcast",Cloudy skies throughout the day with rain.
59,2021-12-16,47.9,38.9,43.7,39.5,0.122,rain,0.0,0.0,17.7,11.4,11.4,,"Rain, Overcast",Cloudy skies throughout the day with rain.
65,2021-12-17,47.9,38.9,42.2,38.8,0.012,rain,0.0,0.0,10.5,9.2,9.2,,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.
47,2021-12-18,53.1,43.1,48.7,46.1,0.02,rain,0.0,0.0,36.0,21.9,21.9,,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.
55,2021-12-20,46.1,39.8,43.4,42.1,0.667,rain,0.0,0.0,25.7,10.3,10.3,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
50,2021-12-21,45.0,39.8,43.3,40.4,0.082,rain,0.0,0.0,13.6,10.3,10.3,,"Rain, Overcast",Cloudy skies throughout the day with rain.
57,2021-12-22,50.0,43.1,46.8,43.4,0.605,rain,0.0,0.0,41.4,13.9,13.9,,"Rain, Overcast",Cloudy skies throughout the day with rain.
60,2021-12-23,48.8,41.0,44.5,39.6,0.311,rain,0.0,0.0,30.4,16.1,16.1,,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.
52,2021-12-25,41.0,33.2,36.7,29.4,0.327,"rain,snow",0.4,0.3,24.8,16.1,16.1,,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.
63,2021-12-28,36.0,32.0,34.1,28.1,0.115,"rain,snow",0.6,2.7,14.5,10.3,10.3,,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.
55,2021-12-29,37.1,29.9,33.9,30.0,0.046,"rain,snow",0.4,1.1,12.8,10.3,10.3,,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.
53,2021-12-30,42.2,32.0,37.1,30.4,0.146,"rain,snow",0.2,0.3,28.0,17.2,17.2,,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.
48,2021-12-31,43.1,30.8,37.0,32.8,0.063,rain,0.3,0.3,17.9,11.4,11.4,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.
62,2022-01-01,41.0,30.8,34.1,30.3,0.0,,0.0,0.1,11.6,6.9,6.9,,Overcast,Cloudy skies throughout the day.
53,2022-01-04,47.9,38.9,43.0,37.1,0.611,rain,0.0,1.4,29.5,17.2,17.2,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
73,2022-01-05,53.1,45.0,47.2,44.3,0.673,rain,0.0,0.4,23.3,12.8,12.8,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
63,2022-01-06,56.9,50.0,53.8,53.6,0.046,rain,0.0,0.0,29.1,17.2,17.2,,"Rain, Overcast",Cloudy skies throughout the day with rain.
60,2022-01-08,52.1,35.1,42.3,39.9,0.0,,0.0,0.0,11.0,6.9,6.9,,Partially cloudy,Partly cloudy throughout the day.
69,2022-01-09,38.9,29.9,34.6,33.5,0.0,,0.0,0.0,14.3,4.7,4.7,,Overcast,Cloudy skies throughout the day.
56,2022-01-10,48.8,33.2,40.3,38.7,0.012,rain,0.0,0.0,14.1,6.9,6.9,,"Rain, Overcast",Cloudy skies throughout the day with morning rain.
73,2022-01-11,55.1,44.1,49.4,47.4,0.0,,0.0,0.0,12.3,16.1,16.1,,Partially cloudy,Partly cloudy throughout the day.
62,2022-01-12,56.9,41.0,48.8,46.4,0.0,,0.0,0.0,13.4,17.2,17.2,,Partially cloudy,Partly cloudy throughout the day.
56,2022-01-13,52.1,39.8,48.3,45.0,0.115,rain,0.0,0.0,26.6,15.0,15.0,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
63,2022-01-14,47.0,38.0,43.7,41.3,0.0,,0.0,0.0,10.7,11.4,11.4,,Overcast,Cloudy skies throughout the day.
69,2022-01-15,46.1,38.9,42.4,39.4,0.0,,0.0,0.0,9.6,10.3,10.3,,Overcast,Cloudy skies throughout the day.
60,2022-01-16,38.9,36.0,37.6,35.4,0.0,,0.0,0.0,9.4,8.1,8.1,,Overcast,Cloudy skies throughout the day.
47,2022-01-17,50.0,34.1,39.3,36.8,0.0,,0.0,0.0,8.9,8.1,8.1,,Partially cloudy,Partly cloudy throughout the day.
49,2022-01-18,52.1,38.9,45.6,42.2,0.012,rain,0.0,0.0,8.9,11.4,11.4,,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
72,2022-01-19,52.1,47.9,50.3,48.7,0.273,rain,0.0,0.0,10.7,10.3,10.3,,"Rain, Overcast",Cloudy skies throughout the day with rain.
