datetime,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,solarradiation,solarenergy,uvindex,severerisk,conditions,description,source
2024-04-10,65.9,38.8,51,50.4,42.9,75.8,0,0,0,,0,0,16.1,7.8,7.8,3.9,0,314.4,1024.9,249.3,21.5,8,10,Partially cloudy,Becoming cloudy in the afternoon.,obs
2024-04-11,64,40,50.7,50,40.7,71.4,0.001,100,4.17,rain,0,0,21.9,12,12,5.3,0.2,187.3,1016.3,204,17.7,7,10,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,obs
2024-04-12,62.1,47,53.6,52.8,47.4,80.3,0.055,100,29.17,rain,0,0,21.5,13.8,13.8,7.1,0,306.9,1007.6,98.5,8.7,4,10,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,obs
2024-04-13,56.3,42.2,51.5,51.4,48.6,90.1,0.51,100,41.67,rain,0,0,12.1,12.2,12.2,3.8,0,30.8,1011.4,61.5,5.2,4,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
2024-04-14,61.9,47.8,53.3,52.8,46.4,78.5,0.022,100,8.33,rain,0,0,25.3,16.2,16.2,6.8,0,199.1,1017.2,150.6,13.1,5,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,obs
2024-04-15,58.8,44.2,50.8,50.1,41.1,70.4,0,0,0,,0,0,16.1,11.3,11.3,3.9,0.2,276.8,1026.6,161.4,13.9,5,10,Overcast,Cloudy skies throughout the day.,obs
2024-04-16,56.8,42.2,48.7,47.3,38.5,69.3,0,0,0,,0,0,18.6,9.9,9.9,5.9,0.2,316.7,1028.4,186,16,7,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-04-17,62.1,35.8,47.6,44.2,35.6,66.3,0,0,0,,0,0,36.9,18.1,18.1,12,6.8,311.2,1027.4,290.6,24.9,9,10,Clear,Clear conditions throughout the day.,obs
2024-04-18,68.1,35.9,52,50,35.3,56,0,0,0,,0,0,41.4,15.8,15.8,9.3,0.3,312.5,1019.9,294.5,25.5,9,10,Clear,Clear conditions throughout the day.,obs
2024-04-19,71.9,38.3,55.3,54.3,38.5,55.8,0,0,0,,0,0,16.1,10.2,10.2,6.3,0.2,310.8,1016,292.3,25.2,9,10,Clear,Clear conditions throughout the day.,obs
2024-04-20,67.8,40.8,52,51.3,39.5,65.7,0,0,0,,0,0,81.6,19.3,19.3,6.9,0,194.2,1019,175.3,15.1,8,10,Partially cloudy,Becoming cloudy in the afternoon.,obs
2024-04-21,63,34.1,48.5,47.9,37.8,70.4,0,0,0,,0,0,23.7,15,15,5.9,0,317.6,1027.5,287.1,24.7,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-04-22,66.9,38.1,51.4,49.2,39.7,66.6,0,0,0,,0,0,39.1,15.8,15.8,9.7,0.4,318.1,1017.7,290.8,25.2,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-04-23,74.6,39,56.3,55.8,40.2,58,0,0,0,,0,0,16.6,11.8,11.8,4,0,273.9,1013.3,291.8,25,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-04-24,64.8,40.8,53,51.7,42.3,68.7,0,0,0,,0,0,15,8,8,5.4,3.4,186.2,1018.9,241.6,20.8,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-04-25,56.9,50,52.8,52.6,47.9,83.5,0.225,100,37.5,rain,0,0,32.2,22.6,22.6,11.9,5.5,142.1,1014.2,82.4,7.1,3,10,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
2024-04-26,56,48.8,51.9,50.7,47.6,85.3,0.079,100,37.5,rain,0,0,22.4,15,15,9.7,3.2,158.8,1014.5,105.3,9.2,4,10,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
2024-04-27,55.9,43.3,50.6,49.2,44.9,81.3,0.052,100,20.83,rain,0,0,19.7,14.8,14.8,8.5,4.4,148.5,1019.6,111.5,9.7,5,10,"Rain, Overcast",Cloudy skies throughout the day with rain.,obs
2024-04-28,56.8,45,51.4,50.2,44.8,78.8,0.023,100,12.5,rain,0,0,26.8,13.4,13.4,8.5,4.4,175.6,1021.5,179.9,15.7,7,10,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,obs
2024-04-29,56.7,41.1,48.8,46.2,39.6,72.3,0.231,100,41.67,rain,0,0,28.4,15.8,15.8,9.7,4.6,181,1021.6,219.2,19,8,10,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,obs
2024-04-30,55.2,39.1,47.2,44.1,40.2,77.3,0.074,100,25,rain,0,0,27.3,17.7,17.7,10.5,4.7,167.7,1022.1,217.6,18.8,7,10,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,obs
2024-05-01,59.9,37.7,48.5,47.1,39.3,73.5,0.065,100,16.67,rain,0,0,12.5,10.2,10.2,4.3,0,143.8,1023,211.2,18.2,7,10,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,obs
2024-05-02,60.9,46.9,53.5,52.4,45.9,77,0.318,100,41.67,rain,0,0,24.8,15.4,15.4,8.1,3.4,161,1016.8,195.5,16.9,9,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,obs
2024-05-03,58.8,39.2,50.3,49.5,46.4,86.9,1.092,100,41.67,rain,0,0,16.8,8.9,8.9,4.2,0,131.4,1013.2,113.5,9.7,4,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
2024-05-04,52,47,48.7,46.5,45.1,87.5,0.925,100,91.67,rain,0,0,20.8,10.1,10.1,5.9,0,181.1,1004.3,86.5,7.5,3,10,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
2024-05-05,53.9,44.9,48.7,45.8,43.3,81.7,0.03,100,12.5,rain,0,0,24.2,17.2,17.2,10.6,5.9,153.9,1013.8,118.6,10.1,4,10,"Rain, Overcast",Cloudy skies throughout the day with rain.,obs
2024-05-06,56.8,46.8,50,47.5,44,80.2,0.182,100,66.67,rain,0,0,29.9,19.3,19.3,10.6,4.6,167.5,1017.3,161.4,13.9,5,10,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
2024-05-07,57.1,42,49.5,47.9,41.9,76.2,0.06,100,16.67,rain,0,0,16.8,7.8,7.8,5.5,3.2,187.9,1025.6,268.5,23.2,9,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
2024-05-08,65.1,36,51,49.7,41.3,71.8,0,0,0,,0,0,27.7,19.3,19.3,9.4,0.3,313.4,1027.7,307.9,26.7,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-09,79.1,45.7,61.1,60.1,46.6,61.1,0,0,0,,0,0,28.4,18.1,18.1,11.2,5.5,315.1,1021.6,326.3,28.1,9,10,Clear,Clear conditions throughout the day.,obs
2024-05-10,84.9,46.2,66.7,66.7,53.3,64.6,0,0,0,,0,0,18.3,9,9,4.1,0,320.1,1016.7,331.9,28.6,9,10,Clear,Clear conditions throughout the day.,obs
2024-05-11,88,52.8,69.5,69.4,54.5,62.9,0,0,0,,0,0,15.2,9.4,9.4,4.5,0.2,191.1,1013.1,331.3,28.5,9,10,Clear,Clear conditions throughout the day.,obs
2024-05-12,80,48.1,63.7,63.7,50.7,65.4,0,0,0,,0,0,20.8,9.2,9.2,3.3,0,326,1014.4,333.7,28.7,9,10,Clear,Clear conditions throughout the day.,obs
2024-05-13,74.9,46.4,61,60.9,50.2,70,0,0,0,,0,0,21.9,11.6,11.6,5.7,0.4,326.6,1017.6,320.8,27.6,9,10,Partially cloudy,Becoming cloudy in the afternoon.,obs
2024-05-14,74.1,47.9,60.8,60.3,49.5,68.4,0,0,0,,0,0,26.4,18.2,18.2,9.8,3.8,320.5,1019.5,334,28.8,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-15,80.1,52.1,65.5,65.5,52.2,64.5,0,0,0,,0,0,22.1,15.8,15.8,8.4,0.2,323.5,1018.3,326.9,28.2,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-16,75.7,48.8,62.2,62.1,51.1,69.1,0,0,0,,0,0,26.4,14.1,14.1,5.6,0.5,315.5,1016.3,332.9,28.9,9,10,Clear,Clear conditions throughout the day.,obs
2024-05-17,67.9,45.1,57.5,57.4,44.2,63.6,0,0,0,,0,0,19.2,12.5,12.5,7.5,0,312.1,1020.5,330.9,28.7,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-05-18,63.8,42.2,53,51.6,41.3,66.6,0,0,0,,0,0,23.3,16.1,16.1,7.1,0.3,309.6,1020.2,254.1,22.1,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-19,62.7,44.9,53,52.7,41.7,67.5,0.001,100,4.17,rain,0,0,20.1,14.6,14.6,5,0,299.6,1024.3,292,25.1,9,10,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,obs
2024-05-20,66.9,37,52.8,52.1,41.3,68,0,0,0,,0,0,21.9,13.6,13.6,6.8,0,321.9,1024.9,336.7,28.9,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-21,67.6,38.9,53.8,53.5,44.7,73,0.022,100,8.33,rain,0,0,17.4,11.2,11.2,3.8,0,198.6,1021.1,225.3,19.4,8,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
2024-05-22,61.8,48.8,55.4,55.4,42.8,64.1,0.001,100,4.17,rain,0,0,29.5,17.9,17.9,9.5,0.4,208.2,1019.5,254.5,22,9,10,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,obs
2024-05-23,67.9,42.5,55.4,54.7,44,67.5,0,0,0,,0,0,18.3,11.3,11.3,5.6,0,329.9,1020.2,291.6,25.2,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-24,70.9,45.2,57.3,57.1,46.8,70.4,0,0,0,,0,0,21.3,12.7,12.7,4.2,0,264.4,1013.6,240.2,20.8,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-25,62,48,55.1,54.9,43.1,65.7,0,0,0,,0,0,16.8,10.3,10.3,4.8,0.2,268.6,1017.2,225.3,19.6,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-26,73.8,39.8,56.7,56.3,44.3,66.5,0,0,0,,0,0,24.2,9.4,9.4,3.4,0,188.7,1020,337.1,29,9,10,Clear,Clear conditions throughout the day.,obs
2024-05-27,75.8,44.1,59.2,59,48.6,70.4,0,0,0,,0,0,23,9.4,9.4,4,0,326.5,1019.8,337.2,29.1,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-28,64.8,49.9,57.6,57.6,47.3,69.1,0,0,0,,0,0,18.8,12.4,12.4,7.6,3.2,191.8,1021.6,135.9,11.7,5,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-29,65,46.2,56.6,56.5,46.5,70.2,0.002,100,4.17,rain,0,0,18.6,8.8,8.8,4.9,0,194.7,1027.8,216.4,18.7,7,10,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,obs
2024-05-30,70,42.1,56.5,55.3,42.7,63.8,0,0,0,,0,0,24.2,13.9,13.9,9.2,3.4,311.2,1026.8,347,30.1,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-05-31,75.9,44.9,60.7,59.9,45.7,61.2,0,0,0,,0,0,20.8,13.6,13.6,8.7,0.4,314.5,1018.8,345.8,29.8,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-06-01,73,50.1,61.3,61.3,48.1,63.3,0,0,0,,0,0,19.9,12.5,12.5,7.6,3.2,187.9,1015.2,263.8,22.7,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-06-02,61.9,56.8,59.9,59.9,55,84,0.485,100,54.17,rain,0,0,24.2,15,15,9,4.4,140.5,1011.9,77.1,6.7,3,10,"Rain, Overcast",Cloudy skies throughout the day with rain.,obs
2024-06-03,62.8,55.1,58.1,58.1,50.7,77.1,0.236,100,29.17,rain,0,0,30.6,15.9,15.9,10.2,3.5,171.5,1013.3,163.9,14.1,8,10,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,obs
2024-06-04,72.7,53,61.5,61.5,52,72.6,0.04,100,12.5,rain,0,0,27.2,18.1,18.1,9.3,0.2,165.4,1017.9,222.9,19.2,8,10,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,obs
2024-06-05,74.9,53.9,63.7,63.7,51.8,67.7,0,0,0,,0,0,21.9,13.7,13.7,8.7,0.3,312.3,1020.2,282.7,24.5,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-06-06,81,48.8,65,64.7,50,62,0,0,0,,0,0,20.6,11,11,6.6,0,323.6,1016.8,335.7,29,9,10,Clear,Clear conditions throughout the day.,obs
2024-06-07,84,50.1,67.8,67.5,51.4,59.4,0,0,0,,0,0,19.9,13.7,13.7,6.5,0.3,313,1012.7,355.2,30.6,9,10,Clear,Clear conditions throughout the day.,obs
2024-06-08,81.8,54.1,67.3,67.2,51.7,59.6,0,0,0,,0,0,21.9,14.9,14.9,5.4,0,189.3,1012.8,288.8,24.8,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-06-09,79.6,52.1,65.9,65.9,50.4,59.8,0,0,0,,0,0,24.2,12.2,12.2,5.3,0.3,316.6,1016.7,345.1,29.8,9,10,Clear,Clear conditions throughout the day.,obs
2024-06-10,80.1,48,63.3,63.2,49.2,65.4,0,0,0,,0,0,17.7,10.2,10.2,5.6,0.2,319.3,1018.8,322.2,27.8,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-06-11,75.3,51.9,62.8,62.8,49.3,62.8,0,0,0,,0,0,24.2,11.5,11.5,7.5,0.4,230.7,1019,335.4,28.9,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-06-12,74,44.1,59.2,58.2,44,61.4,0,0,0,,0,0,25.3,18,18,10.3,0.7,313.2,1020.6,365.3,31.5,10,10,Clear,Clear conditions throughout the day.,obs
2024-06-13,78.6,44.2,60.8,60.6,45.1,60.1,0,0,0,,0,0,25.3,12.8,12.8,4.5,0,317.6,1018,341.3,29.6,10,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-06-14,71.8,38.1,57.9,57.7,42,58.6,0,0,0,,0,0,24.2,14.7,14.7,4.6,0,238.5,1021.3,304.5,26.2,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-06-15,66.6,48.8,56.6,56.1,43.9,65.6,0.086,100,16.67,rain,0,0,25.3,13.7,13.7,8,4.4,201,1022.2,309,26.7,9,10,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,obs
2024-06-16,62.3,38.2,51.2,51,43.4,76.6,0.092,100,29.17,rain,0,0,19.2,10.3,10.3,3.2,0,293.1,1018.7,182.8,15.7,5,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
2024-06-17,65.7,38.8,54.2,54,44.9,72.9,0.001,100,4.17,rain,0,0,15,7.9,7.9,3.3,0,224.4,1019.9,213.1,18.6,6,10,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,obs
2024-06-18,74,42.2,58.5,58.2,44.1,63.7,0,0,0,,0,0,20.8,12.6,12.6,6.8,0,312.3,1016.3,343.6,29.8,10,10,Partially cloudy,Clearing in the afternoon.,obs
2024-06-19,83.9,43.1,63.8,63.5,47.3,60.4,0,0,0,,0,0,16.1,8.6,8.6,4,0,321.8,1013.4,355.7,30.7,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-06-20,87.7,51.2,68.7,68.3,52,59.3,0.007,100,4.17,rain,0,0,23,11.6,11.6,4.7,0,336.9,1013.4,351.7,30.2,9,10,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,obs
2024-06-21,88.8,53.1,70.6,70,51.5,55.8,0,0,0,,0,0,23,13.9,13.9,6.5,0.3,320.1,1013,349,30,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-06-22,87.5,49,68.8,68.1,47.5,52.1,0,0,0,,0,0,24.2,15.1,15.1,5,0,254.4,1013.5,355,30.5,9,10,Clear,Clear conditions throughout the day.,obs
2024-06-23,74.7,55.2,63.6,63.6,52.3,69.1,0.006,100,4.17,rain,0,0,19.7,13.9,13.9,5.8,0.4,317.7,1017.3,245.3,21.3,8,10,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,obs
2024-06-24,79.9,47.1,63.3,63.1,48.2,62,0,0,0,,0,0,21.9,12.6,12.6,8.1,0.4,323,1016.8,349.5,30,9,10,Clear,Clear conditions throughout the day.,obs
2024-06-25,87.9,48.9,69.2,68.7,51.9,59,0,0,0,,0,0,15,9.2,9.2,4.6,0,324.7,1013,354.2,30.5,9,10,Clear,Clear conditions throughout the day.,obs
2024-06-26,70.1,56,62.6,62.6,50.3,65.2,0,0,0,,0,0,21.9,13.6,13.6,9.8,6,198.2,1016.5,161.5,13.8,6,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-06-27,71.8,55,62.2,62.2,50.9,68.2,0,0,0,,0,0,16.1,9.2,9.2,6.8,3.2,188.8,1018.7,231.1,20,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-06-28,82,48.1,65.4,65.3,50.4,63.1,0,0,0,,0,0,23,11.6,11.6,5.8,0,327.5,1015.6,339.9,29.3,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-06-29,81.9,51.3,68,67.9,52.4,59.9,0,0,0,,0,0,26.4,9.4,9.4,3.9,0,273,1016.7,301.2,25.8,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-06-30,83.7,59.2,70.1,70,55.5,63,0,0,0,,0,0,18.3,9.2,9.2,3.7,0.2,313.8,1019.8,299.6,25.8,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-07-01,84.6,53.4,70,69.8,54.2,60.8,0,0,0,,0,0,21.9,12.8,12.8,5.2,0.2,321.4,1020.6,329.4,28.4,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-07-02,80.8,51.2,66.5,66.4,49.3,58.5,0,0,0,,0,0,26.4,19,19,9.9,0.5,330,1022.7,357.8,30.9,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-03,83,49.9,66.4,65.9,48.7,57.6,0,0,0,,0,0,30.1,17.9,17.9,11,5.7,327.5,1023.3,344.6,29.7,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-04,92.8,55.1,73.7,72.7,51.4,51.6,0,0,0,,0,0,33.3,18,18,11,3.4,334.3,1020.1,350.8,30.3,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-05,100.1,53.8,78.4,77.2,50.1,42.2,0,0,0,,0,0,24.9,16,16,7.4,0,331,1017.5,357.4,30.8,10,10,Clear,Clear conditions throughout the day.,obs
2024-07-06,102.7,53.9,80.7,79,48.2,39.6,0,0,0,,0,0,18.6,12.5,12.5,5.6,0,343.1,1013.8,343.1,29.5,10,10,Clear,Clear conditions throughout the day.,obs
2024-07-07,101.7,56.8,80.4,79,50.3,41.3,0,0,0,,0,0,21.9,14.6,14.6,5.5,0,354.1,1013.2,337.1,29.1,10,10,Clear,Clear conditions throughout the day.,obs
2024-07-08,105,58.9,82.5,81.2,52.9,42.6,0,0,0,,0,0,23,15.7,15.7,5.8,0,332.4,1011.6,330.8,28.7,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-09,105,63.9,84.4,83.3,54.3,41.4,0,0,0,,0,0,23,12.7,12.7,6.5,0,338.1,1009.8,325.9,28.2,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-10,95.7,62.7,78.9,77.5,49.1,39,0,0,0,,0,0,26.4,14.1,14.1,7.3,0.4,298.1,1015.4,301.5,26.1,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-11,89.8,56.9,73,72.3,52.3,52,0,0,0,,0,0,26.4,19.3,19.3,11.3,5,325.3,1018,346.1,30.1,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-12,88,50.2,71.2,70.5,51.2,54.3,0,0,0,,0,0,29.6,17.8,17.8,10.2,0.6,326.6,1016.6,333.6,29,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-13,95.9,52.3,75.4,74.7,55.2,55.4,0,0,0,,0,0,23,13.2,13.2,5.6,0,327,1014.7,307.1,26.6,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-14,94.7,57.9,76.7,75.8,53.9,50.6,0,0,0,,0,0,24.2,15,15,5.6,0.4,323.9,1016.1,326.8,28.2,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-15,91.9,54,73.6,72.5,49,47.5,0,0,0,,0,0,25.3,15.8,15.8,8.5,0.2,330.3,1017.3,315.8,27.3,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-07-16,96.2,55.9,72.6,72.1,54.3,58.2,0.094,100,12.5,rain,0,0,34.3,24.2,24.2,9.1,0,273.4,1013.7,218.9,18.9,8,10,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,obs
2024-07-17,84.5,56,67.1,66.9,53.1,64.5,0,0,0,,0,0,25.3,14.9,14.9,8.1,0,184.9,1016.7,316.2,27.1,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-07-18,87.8,56.3,70.2,69.6,52.7,59.1,0,0,0,,0,0,20.8,13.9,13.9,8.1,3.2,192,1018.9,313.2,27.1,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-07-19,92.7,54.7,73.6,72.8,53.2,54.2,0,0,0,,0,0,23,12.9,12.9,5.4,0,276.6,1020.4,336.5,29,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-20,93.5,57,74.5,73.9,55.5,56.9,0,0,0,,0,0,27.7,15.1,15.1,5.5,0,308.3,1017.7,312.4,27,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-07-21,80.8,60.9,69,69,57.6,69,0.039,100,8.33,rain,0,0,25.3,15,15,7.9,0.8,201.1,1018.5,201,17.4,8,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,obs
2024-07-22,81.9,54.2,67.3,67.2,52.1,62.2,0,0,0,,0,0,21.7,15.1,15.1,8.8,0.5,323.6,1019.6,298.5,25.9,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-07-23,84.8,51.4,68.1,67.5,47,51.4,0,0,0,,0,0,27.1,16.6,16.6,12.3,5.3,334.2,1019.4,303.2,26.1,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-24,87.6,50.4,67.9,67.5,51.1,59,0,0,0,,0,0,30.5,17.5,17.5,5.6,0.2,289.9,1018.9,320.7,27.7,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-25,78.1,55.1,65.8,65.8,46.8,54.1,0,0,0,,0,0,31.5,19.3,19.3,10.2,0.3,329.9,1022.5,300.3,25.8,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-07-26,83.6,51.9,67.6,67.2,48.6,54.8,0,0,0,,0,0,21.9,15.3,15.3,9.2,0.9,324.8,1016,318,27.5,9,10,Clear,Clear conditions throughout the day.,obs
2024-07-27,84.5,50.2,67.4,67,51.2,60.5,0,0,0,,0,0,20.8,11.5,11.5,4.7,0.2,300.8,1012,289.5,24.8,8,10,Clear,Partly cloudy throughout the day.,obs
2024-07-28,79.8,57.4,66.5,66.5,52.9,63.5,0,0,0,,0,0,19.7,9.2,9.2,5.5,0,204.1,1013.9,220.4,19,7,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-07-29,74.7,57.8,66.5,66.5,57.5,73.5,0.014,100,8.33,rain,0,0,20.4,11.3,11.3,6.9,0,183.1,1015,125,10.7,5,10,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,obs
2024-07-30,82.7,60.2,70.7,70.7,58.2,67,0,0,0,,0,0,18.3,12.8,12.8,5.8,0,259.9,1016.6,208.6,18,6,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-07-31,91.1,55.2,73.1,72.8,57.2,62.5,0,0,0,,0,0,21.9,13.9,13.9,6,0,337.5,1015.3,291,25,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-01,97.9,60.9,77.8,78.4,60.8,59.2,0,0,0,,0,0,23,19.4,19.4,6.1,0,239.4,1014.9,271.5,23.6,8,15,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-02,92.4,62.1,74.9,75.3,60.4,63.6,0,0,0,,0,0,29.9,13.1,13.1,7.8,3.5,202.3,1019.2,288.4,25,9,10,Partially cloudy,Clearing in the afternoon.,obs
2024-08-03,87.1,61,72.6,72.3,57.3,62.7,0,0,0,,0,0,21.9,13.5,13.5,7.4,0.2,309.5,1016.8,231.1,20.1,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-04,93.4,57.8,74.2,73.5,55.8,59.8,0,0,0,,0,0,26.4,14,14,5.8,0.4,323.9,1013.4,292.2,25.4,9,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-05,90.6,56.9,71.8,71.2,52.7,55.3,0,0,0,,0,0,26.4,13,13,7.5,3.4,250,1015.4,290.8,25.1,9,10,Clear,Clear conditions throughout the day.,obs
2024-08-06,84.7,50.9,66.7,66.4,49.3,58,0,0,0,,0,0,19.7,11.5,11.5,5.2,0,324.4,1019.9,285.7,24.8,9,10,Clear,Clear conditions throughout the day.,obs
2024-08-07,89.1,53.1,70.4,69.9,53,58.5,0,0,0,,0,0,24.8,17,17,7.8,0.2,327.5,1017.6,267.4,23.1,7,10,Partially cloudy,Becoming cloudy in the afternoon.,obs
2024-08-08,92.5,59,74.5,74.3,57,58.3,0,0,0,,0,0,28.1,11,11,3.5,0,243.1,1013.4,247.2,21.2,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-09,90.7,56.9,71.6,71.5,56.4,62.5,0,0,0,,0,0,25.3,14.1,14.1,6.7,0.8,206.9,1014.4,275.3,23.5,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-10,90.8,57.1,72.1,71.6,54,57.5,0,0,0,,0,0,24.2,14,14,7.1,0,292,1016.4,266.9,23.1,8,10,Clear,Partly cloudy throughout the day.,obs
2024-08-11,86.8,54.3,70,69.9,55.2,62.2,0,0,0,,0,0,24.2,14,14,5.9,0.4,322.2,1015.7,277.2,23.9,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-12,74.7,55.4,63.9,63.9,49.5,61.3,0,0,0,,0,0,19.7,11.7,11.7,6.1,0,220.8,1016,185.8,16.1,6,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-13,77.9,55.2,65.1,65.1,48.5,57.2,0,0,0,,0,0,17.2,13.4,13.4,6.5,3.4,343.4,1017.6,248.1,21.3,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-14,83.7,48.8,66.8,66.6,51,60.9,0,0,0,,0,0,19.7,14.9,14.9,6.3,0,312.7,1018.6,244.4,21,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-15,80.7,60.9,68.4,68.4,54.7,63,0,0,0,,0,0,13.6,11.6,11.6,7.4,0.5,190.6,1019.4,222.8,19.3,7,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-16,82.9,61.1,70,69.8,54.8,61.3,0,0,0,,0,0,17.2,10,10,4.6,0,336.9,1015.6,215.6,18.7,8,10,Partially cloudy,Partly cloudy throughout the day.,obs
2024-08-17,75,57.1,65,65,56.4,75.1,0.426,100,16.67,rain,0,0,21,11.1,11.1,3.4,0,200.3,1010.7,102.9,8.7,6,10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
